timestamp            dataset    epoch  clf_score_mean       clf_score_std        marginal_score_mean   predictive_score_mean  predictive_score_std  eval_command                                                                                   
2026-06-10T08:46:13  nn5_daily  50     0.40978512167930603  0.33153975009918213  0.020125407725572586  0.5959035158157349     0.10976576060056686   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T08:51:24  nn5_daily  100    0.47507911920547485  0.27753347158432007  0.01806056685745716   0.5909560322761536     0.20642542839050293   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T08:56:52  nn5_daily  150    0.6808059811592102   0.51600182056427     0.014617345295846462  0.48794785141944885    0.02954971045255661   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:02:40  nn5_daily  200    0.5815851092338562   0.18731090426445007  0.01459555048495531   0.4590321183204651     0.09190618991851807   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:08:07  nn5_daily  250    0.7973605990409851   0.36670300364494324  0.012394506484270096  0.42000141739845276    0.04822820425033569   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:13:21  nn5_daily  300    1.0020427703857422   0.3400370478630066   0.009877459146082401  0.4546799063682556     0.06951595097780228   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:19:04  nn5_daily  350    0.7474181652069092   0.13063907623291016  0.008940393105149269  0.5081096291542053     0.13920153677463531   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:24:54  nn5_daily  400    0.5715227723121643   0.23126362264156342  0.010231610387563705  0.44446006417274475    0.08576864749193192   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:30:13  nn5_daily  450    0.7452985048294067   0.19099017977714539  0.011947767809033394  0.39770594239234924    0.03237776458263397   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
2026-06-10T09:36:24  nn5_daily  500    0.8485790491104126   0.31210410594940186  0.009675895795226097  0.4482309818267822     0.06092670187354088   python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget max1
