timestamp,dataset,epoch,clf_score_mean,clf_score_std,marginal_score_mean,predictive_score_mean,predictive_score_std,eval_command
2026-06-05T13:45:54,nn5_daily,50,0.32630693912506104,0.2643830478191376,0.01988024078309536,0.6221420168876648,0.12022150307893753,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T13:51:34,nn5_daily,100,0.4238090515136719,0.25579142570495605,0.01952066831290722,0.6033353209495544,0.22032006084918976,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T13:56:55,nn5_daily,150,0.5585894584655762,0.4474617838859558,0.01557075884193182,0.48669394850730896,0.029938096180558205,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:03:11,nn5_daily,200,0.5365210771560669,0.2123057097196579,0.015162153169512749,0.46891331672668457,0.09924257546663284,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:08:50,nn5_daily,250,0.6825430989265442,0.2602459192276001,0.014214176684617996,0.4240395426750183,0.04727281630039215,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:14:20,nn5_daily,300,0.7862281203269958,0.15697546303272247,0.010705574415624142,0.4543364644050598,0.08310778439044952,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:19:54,nn5_daily,350,0.6972671747207642,0.1368451714515686,0.010313313454389572,0.4948852062225342,0.14628717303276062,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:25:34,nn5_daily,400,0.5535193681716919,0.1981135904788971,0.009779414162039757,0.44964390993118286,0.07893608510494232,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:31:15,nn5_daily,450,0.7383963465690613,0.15010426938533783,0.011468318291008472,0.41102948784828186,0.03512530028820038,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
2026-06-05T14:38:11,nn5_daily,500,0.9697602987289429,0.3743140995502472,0.007305957842618227,0.4828835427761078,0.06637018918991089,python run_unconditional.py --config ./configs/unconditional/nn5_daily.yaml --train_budget pro5
